text,label
if I could fly an md80 dc10 I would be so happy I live that plane so much md80 is love md80 is life,1
aren t you glad this isn t you RT Bet these birds wish they d flown south for the winter,0
second pic from CDG,0
I m sure all these birds will be in warmer weather soon,0
It s been 3 weeks and no reply from customer relations yet Running out of time please help request 1 2888155964 thanks,2
This is very true Another reason why we stay South in the Winter months of travel,0
Would have had to fly real far south huh WinterWeather Brrr,0
um down south has snow too ATL,0
I m sure they did It s certainly chilly back East today,0
Any reason why my 1463 flight to Chicago is boarding and I still don t have a seat assignment Seriously,2
if this is how your merger is going to go you fail Huge probls w comm on DFW storm Cxld rtrn flts NOT COOL,2
why does it feel like I m being nickeled and dime to enjoy a flight with AA I purchased a tkt but have to pay extra for a seat,2
Flight 2559 it s been delayed every hour since 8 55 am,2
do you still use DC9 s,0
Happy TT to my friends Hope the weather isn t causing you too many headaches,1
if I ve booked an AA award on USAir metal and space opens up on AA metal can I change to the AA flight without fees,0
well have all day and all the time in the world,1
Can t unload flight 3322 because jetway is broken steps planB waiting nearly an hour,2
I d love to take my seat but it appears as though someone already has disappointed upgrademe wtf,2
if i want to change my flight due to weather conditions in Dallas this weekend i should be able to cover change fee with miles,0
Are you expecting delays Cancelled Flightlations at Dallas on 25 26th due to the snow Nothing like Monday I hope,0
just look at RDU airport please think about the safety of your passengers we cant get to RDU safely,2
Please explain why it costs almost the same price of a full roundtrip fair to only change the departure time of a flight,2
The flight was delayed 5 times Spent almost 40min on the tarmac I ll reconsider my future flight options,2
oh it s nothing my issue was already resolved and I am in the air,1
Filled out a baggage claim over the phone last night Check the status to discover the rep confused Arkansas for Alaska,2
I need an answer why we can t get into Wichita Falls,2
AmericanAirlines says most bags left in Miami have been returned following mechanical glitch gt gt,2
I need refund,2
really needs to get a a clue and start treating people like humans not animals americandairlinesSUCKS,2
why is raleigh not on the updated southern states advisory,2
hi we have lost and found solution we want to offer for free to assist with contacting people when items are found,2
and it s not a inconvenience it is a disaster It s A 500 phone bill from you that you refuse to pay,2
have your experts seen this this is right at RDU airport,0
stop sending me back to customer relations I have hand written a letter to them send in a letter called them no help,2
Is large Wichita Falls Airport not receiving any arrivals I have called and no one answers I been waiting for 1 day,2
Can you tell me what that means I work and just need an estimated time of arrival please I need my laptop for work Thanks,2
Waiting an hour now for a pilot AA3688 Is there a pilot in the house at DFW,2
Kudos to the captain and crew for handling fustrated people while dealing with the preventable issues and shortcomings by maint,1
do you offer group pricing discounts by any chance,0
now I understand,0
Airline trouble this winter amp not getting good customer service contact we negotiate w companies forU,2
I guess that is your way of saying thanks for sharing but I can t help you Good Luck Happy Birthday to me Ugh,2
Lots of upset people freezing terminal and no gate agent Kept us waiting on plane beyond allowable time length,2
The pilot admitted to us that this delay is entirely because of AA incompetence and poor equip checks,2
fly my child,0
Yes I am 2495 1170 RNO departure at 1229 on 2 25 w connection at DFW to LGA I can do the 1120am to LAX and then to JFK,2
How are you going to compensate all of whose days plans have been ruined because of the AA3490 delay pending Cancelled Flightlation,2
Lost and Found is like talking to a hormonal teenager who refuses to talk to you useless wastedeffort FAIL,2
Oh they seem to have reappeared now lol,0
and then wanted to change it to BA for Avios,0
Oh that seems to have undone the seat selections in MCE We only wanted the CX card on there to select the free seats,2
To announce DURING BOARDING that you chose to limit catering to the point that you WILL run out shows a lack of planning IMO,2
Thanks for the quick response it s appreciated,1
Thank you for responding My laptop is in my bag and I need it for work I am worried The file code is UTEVGW,0
guess that s what I get for bragging on you I fly you by choice unlike others who fly because they don t have other options JS,2
thanks for the update,1
thanks for finally letting me get through to book my flight Frustration set in donedeal talktoahuman,2
I guess I was one of the select few that hadn t had many problems before this and all the sudden my whole trip got jacked,2
Yes and it gets disconnected due to the lack of WIFI strength Have you reached out to for help David,2
the communications seems to be an issue too no,2
Hi guys I have 2 25 RNO DFW tomorrow Plane coming from DFW with bad weather in AM should I consider F route as I have connect,0
Traveling with my infant Do you check the carseat for free If so do you provide a bag Someone told me but wanted to confirm,0
now we are waiting on nitrogen for the struts and the airport nozzle is not calibrated so they are trying to find another,2
DM me and I can explain the whole story I should have been on an earlier flight not US1937,2
Lets hope it stays that way Big thanks to your ground outside crews all across the US the last month Great FB post yesterday,1
Hello My baggage has been lost in another city Can anyone help me with this,2
my boss is,1
sitting on plane in Columbus supposed to leave an hour ago Now the mechanic can t find a tool to service the shock absorber,2
Not here yet but I plan on it If you could have them fly low and slow right in front of me that would be great,0
forgot to select my ksml on my flight to LA and it s a few minutes under the 24 hour mark Is there any way to change it,0
I picked the nonstop flight bc I had things to get to Should ve taken diff route or airline I suppose,2
Your response has been incredible Truly amazed at the steps you have taken to enhance your customer relations Big thank you,1
I ll DM you,0
Yes talked to them FLL says is at central Central says is at FLL and here we go again I m betting this will go 6 mths,2
but the issue is were waiting on rampers to close the door only to waste more fuel amp likely to be told we need more fuel cycle,2
Is there lack of communication competition between the American and the Air by any chance,2
I can DM it to you if you follow me,0
No had already waited an hour for it and wanted to get home,2
4285 Apparently we re told staff on the ground keep promising to come and they don t,2
over 70 days no contact from a human or apology letter is yucki Read all about it soon,2
Well I m showing I am still sitting at the gate on the plane that has not departed,2
Thanks guys got some sleep Hang in there DFW with bad weather,1
My ticket was booked with AA with miles Sorry we sold you a ticket with a company we merged with but we can t fix it,2
Is it possible to change the FF number on a passenger on a Flight Booking Problems it won t let me change it,2
great thank you,1
still here feet are freezing b c doors have been open Flt time was 8 30 We have fuel but now waiting for rampers AA4285,2
Just got a call from baggage dept still looking for your property It s went missing 1 28 PRERECORDED NO HUMAN SERVICE,2
help,0
there is a fat man stuck in your airplanes bathroom,2
Connection is US2065,0
I am dealing with the reFlight Booking Problems agent in the Miami airport now,0
simply amazing Smiles for miles Thank u for my upgrade tomorrow for ORD We are spending a lot of time together next few weeks,1
what s the status of flight 3494 XNA to DFW I m getting different reports,2
Thank you for the quick customer service today RefundProcedureNotTooPainful I know that Winter Weather is not your fault,1
I need to go to YYZ tmr morning 8am I switched to United already but my bag is still off in AA la la land,2
drop me a follow I need help,0
the whole plane is the same How old is this plane The seats leather is coming apart ay the seams,2
yes I do I am traveling to Marsh Harbor,0
we re trying to coordinate an airport hand off of Nutella veryimportantproject,0
If the flight I selected online was what was ticketed I would not be missing my connection I need help getting to DFW or IAH,2
my seat is disgusting Old and dirty When are you going to refurbish this plane US Air 597 jfk to phx,2
is there any way to manually add gift cards to an ex EU ticket AA metal on long haul BA for intra EU,0
I understand the need to drain the lavatory fearing freezing but why no policy on checking that before boarding smh come on,2
once again flying AA4285 once again 60 min delay because of mechanical issues Perhaps you should consider maintenance,2
no repair made to the water line No potable water on board this flight We will take off soon Time for new planes MCI gt DFW,2
thanks for the recommendation We ve been sitting here for 45 minutes last update was 35 min ago,1
I ll be sticking with in the future No change fees first bag free and stellar customer service,2
does it show that we are on the same plane,0
although you have no control of the weather you came through with a great customer service,1
there is no local agent There is no person to answer our questions and their phone service is terrible,2
2 2 doesn t help me,2
As I already have a booked flight that I can t use amp can t change w o a 200 fee Flight Booking Problems a different type of ticket 1 2,2
depends on the terminal what the best option Arrive C depart A Breakfast burrito is what I m craving Any update on 1119,0
an overzealous stewardess prevented us from bringing in a car seat worstflight,2
watch out if you are a parent they break stroller amp tell you look at the fine print,2
I wish I could remember all of their names,1
and is there a delay on our connection to pns,0
thanks for getting back to me how frequently are these weather advisories updated throughout the day,0
living in DFW Your Hub Hate having to fly to JFK to get to Ireland,2
ok There is no one at the airport that is helping us Another customer got told the flight isn t leaving till 1220,2
thank you AA this is how I always start my vacations,1
how do I talk to an actual person that will help me and do what you guys should do,2
Customer service provides no wiggle room to change flight without a 200 change fee has always been accommodating,2
flight AA1119 cx to AA157 Killing my layover still wanting breakfast I m hungry Get me to DFW,2
Yes thank you Just not how I wanted to start my vacation,1
my flight number is 3M 50,0
your staff at rsw working the sliver airlines desk is not helpful We can not get any information about our flight,2
when the pilot announces that the plane has been unused for 2 days and maintenance is dealing with another aircraft,2
I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours,0
thank you for replying Trying to figure out how to get from there from DFW,1
don t merge with an airline that ain t ready for prime time and book your elite flyers on it NotHappy NeedCoffee,2
Yes obviously It just stinks that 4pm is the one option when she was supposed to fly at 7AM YESTERDAY,0
Good morning Tamara We ll try to get you comfortably on a flight as soon as we can NoXTraLegRoom NoCoatCloset,2
made it Thanks AA,1
how do you NOT do maintenance on MD80 while it sits for two days Frozen lines found after its boarded Come on faail mci,2
why thank you Yayayay,1
That what I hoped contacted them 3 wks ago about this but they have not responded and still issued in US funds frustrated,2
we re all being told by emergency services to stay home for the next 24 48 hours,0
Thank you for being so responsive on Twitter Truly impressive,1
flight BA1551 departing tomorrow wednesday not Cancelled Flightled but how can anyone make it to the airport in this weather,0
She s on Manch to Charlotte Fl 4628 Told her she could get on a 4pm flight to West Palm Beach Nothing earlier,0
Boo Wack ass terminal 6 No food No lounge No Bueno Never again,2
it s flight 5348,0
You sent me a cheque today which can t be paid into a UK bank account VERY annoying,2
The Wichita Falls Airport is the worst will never fly in or out again Unknowledgeable staff,2
please can you tell me why DFW has a weather advisory and RDU does not the entire state of NC has shut down from ice amp snow,0
Thank you Much appreciated,1
I d like the 11c I originally tried for again happy to pay the difference,0
when will you be issuing a weather advisory for RDU the entire state of NC has shut down from the overnight winter storm,0
I m still waiting this has been going on far too long Is there someone I can speak to,2
mission accomplished today Thank you,1
zoom in on the sauce and potatoes This stuff is vile And I mean vile,2
when will the merging of miles between you and be complete Wasn t it this month,0
6 months ago best catering out of all domestic airlines Today Worst on the planet And I ve flown almost all of them,2
when will there be wifi on the DCA STL route 2 hour flight could use some love,2
What is that Why even bother catering dog food that no one will eat,2
thanks for making the worst fly experience ever Will never book again with your airline Train your flight attendants better,2
I lost my basket ballbag on your plane,2
thanks for the great customer service Family made it back to SAT safely The weather at DFW made things a little worrisome,1
She seems a little preoccupied that s why I m bringing it to your attention I am just flagging an issue as an observer,2
She was at gate on time though they made her cry and made a scene for 10 mins instead of boarding her Plane still outside,2
Disappointing lack of kindness toward this person The agent asked her counterparts why this person was talking to her,2
yes starting w flight 1278 getting me home more than 48 hours Late Flightr record locator BSUXLU,2
Your AA3465 staff are refusing to allow a woman to board She was here at 8 for 8 16 departure Sign still Now Boarding,2
fantastic thanks Will try and tweet a photo of the view,1
excellent Love you guys If it is first class I ll hug ya ll See you shortly,1
Thanks have emailed them How long should I expect for a response,1
They said it works 80 90 of the time DFW security entrance C26 Before after pre check whereas I paid for the service,0
3659 from SGF gt DFW You might want to clear off the ice for the planes landing,0
great job TYR ground crew now let s get this bird outta here Tell flight 3200 to wait on me be there in 45 mikes,1
stated before I m not getting any help there Tk over 8 hrs yest to spk to a live person then told to chk the site,2
One question my wife didn t get the bonus Should I call about it today,0
but not sufficiently sorry to actually do anything about it I guess Your systems are presumably beyond reproach or reform,2
Good morning Wondering why my pre TSA check was not on my boarding pass this morning,0
Yes I do bit you don t follow me so I can t DM you,0
as your flight attendants are an extension of your brand bitchy flight attendants on 5 30 am flights are not appreciated,2
again no special meal catered for me in F JFK LAX thankfully i m on qantas the rest of way i fear what youd NOT cater on that,2
I did not get any compensation after Cancelled Flighting my departure TWICE and made me missed my own wedding,2
140 characters aren t enough to describe how inconsiderate your employees are,2
was hoping for 8A if possible for some frozen views along the way,0
have you seen Blue Go look it up,1
your cabin thank you message reminds people about having choices when they fly I will be choosing another airline next time,2
really That s it Not even a we are looking into this to see what happened what we could do better next time,2
Delayed AA3186 Missed due to delay AA3186 New flight now delayed AA2401,2
Thank you,1
She told us we had to drive back to drop it off so they could attempt to fix it Really Don t have time to do that terrible,2
hi when will your next set of flights be out for next year from Dublin,0
Had my flight changed from US Airways to you now I can t get two seats together Can you help,0
The flight is the wrong day Confirm USXLON Departure on 5 21 should be 5 22 for 2 people,2
having trouble Flight Booking Problems a seat on US84 11 March operated by AA Neither airline s website will allow seat selection,2
thank you for the robotic and non helpful assistance,2
I fly weekly with you and haven t seen one,2
I would love to say the same but it s not so much 5hs flight no internet no personal A C 20yr old plane NoFunAtAll,2
Uwon t allow me2make changes online force me2sit thru excess phone wait times amp still insist charging crazy fees Thats service,2
oh I will AA on speed dial,0
Thanks Was just about to book a flight to UK using but after reading this exchange there s no way I ve sent,0
Amazing to watch who travels with celebs all over the world show the youth of America who not to fly with,0
travel week delays Cancelled Flightlations if you want to learn more about the merger press 1 delay my connector in Chicago deice,0
Requiring customers to fill out all the contact information each time seems designed to prevent or limit interaction,2
Horrible service Luggage got destroyed on flight and woman at baggage service was so rude Didn t help at all,2
That s a rather clunky process Whoever designed that clearly doesn t understand e mail 101,2
thanks Flight 2160 today Great crew,1
Thank you for contacting American The email address you have written to is an unmonitored account,0
Your customer relations dept has one way e mail How is not allowing responses helpful,2
If you are sorry answer my claims AA Ref 1 2990176298 1 3001885409 and 1 3001885409 accordingly without using weather,2
the motor that usually starts the engine is broke and ground crew failed to do it on time per pilot maintenance,0
is rising like the sun at DCA this morning members have the best view avgeek,1
she has the guy u served drinks 2 til he needed awheelchair to get off the plane is a more important then the assaulted women,2
there s a lot of talks and no doing MIA SFO on a 20 year old plane nonewplanes old shame,2
and get it together perfect combination for delays and Cancelled Flightlations,0
Sorry that is a sad answer a fully refundable first fare and no response in 6 weeks No more AA in my future,2
Thank you for the info Changes need to be made over the phone correct Is there any way an AA agent can call me directly,0
are you a bot Haha always same lies from you,2
especially during a death in the family and still no solution 96 hours and counting Thanks,2
fortunately the window seat was a no show Able to scoot over and create space,2
so great AA1103 sitting for an hour first technical problems now what,2
this has to be the absolute WORST EXPERIENCE EVER,2
so I have to call back at 9 since the department is closed This has to be the biggest bunch of bull,2
just need to know why it wasn t done like it was promised it would yesterday,2
too Late Flight now Boarded exit rows taken Could not have gotten worse Guy next 2 me should ve bought 2 seats miserablemorning,2
did that yesterday On the phone with them now,0
re staff and commence new policies because your industry is so embarrassed by you,2
Statement wasn t sent yesterday like Jeanine said After I even called last night as well Again excellent service,1
So who do I need to talk to to ensure the statement is sent to my bank so I can get the credit for the charges,2
3 months of straight travel ahead Time to find new airline,2
that s what is on my ticket and my confirmation email Anything else,0
I m flying into DCA my bag is at IAD I am already Late Flight for my meetings at work I will call the number when I land,2
try this DPDFPP,0
face palm Cannot believe the last 24 hrs 1 5 hrs of sleep and No and no and what you can t do,2
just wow Regina just told me I can t file or request a lost bag statement until I finish my travel So until I get to DC argg,2
I shared my experience several times AA Ref 1 2990176298 but AA s response is senseless weather was not the cause,2
record number is BPDFPP,0
You should be apologizing for your rude sales reps and failure to offer anything other than trite condescending platitudes,2
Embassy Suites 13341 Woodland Park Drive Herndon Virginia 20171 US 1 703 464 0200,0
is non existent and I will take this as far as needed Why hide behind a corporate logo Provide a number tcf useless amateur,2
LAX OGG LAX using hard earned miles and was given lousy service faulty seats on both legs and damaged bag Your customer care,2
they were no where to be found at Midnight Last Night I would think the agent in LAX could have relayed that info Bag on flt,2
you Cancelled Flight both flights yesterday and rebook me in middle seat Not acceptable Upgrade to emergency row would help nothappy,2
is it right to provide faulty seats on flights plus damage a 350 bag and not replace and shrug the damage off Flights from,2
it isn t good enough You need to provide a phone number Other partners do Should be investigated by,2
Lol great answer Our agents are checking in passengers as quickly as possible We appreciate your patience,0
Super Spring Tides and Tide of The Century Drawing tourists to French and U K coasts,0
Ps I was right,0
yes it is in Dulles and I need it delivered to the Embassy Suites in Herndon VA I m still in Chicago from the fiasco in LAX,2
what s the point So I can wait for another 6 weeks U r one of the only airlines that refuses to handle complaints by phone,2
machines are broken lines are out the door for self service cust Support and bag check in,2
would have been had I seen this before 1130pm EST when I was sound asleep,2
merged airlines do not work for FF programs Very frustrating and the gate agents are to busy pouting to care AttitudeIssues,2
You don t have those abilities anywhere Not at the ticket counter at cust service or online That s why we re done here,0
when you strand someone in a city without luggage you would think AA would want to earn your business but guess not,2
needs to get their shit together 2 counter people amp a massive line People need to catch their flights,2
I know your policy Just asking for a little kindness due to extenuating circumstances,2
the pilot her and another flight attendant left walking away laughing Just wow,2
oh no she left the counter and went downstairs Then she told Elise an agent that joined her not to come over to counter,2
Of course you are because that s your companies job You guys failed at it in the first place Upgrade me and then we ll talk,0
Maybe Long trip Late Flight night amp queues at baggage claims in two terminals no good I thought I paid for it 50 instead,2
you really need some customer service training for your unhappy EEs in the morning in Chicago Gate K20 at 430 chking her schd,2
2 3 I sat on the runway for 4 MORE HRS b4 takeoff 10 hrs Late Flight 4 30 AM Pilot plainly stated it was a comp mech issue,2
Flight 1679 N76200 prepares for flight at before departing for,0
Alright prove it 1 3 3 days ago I sat on a plane at JFK for 3 hrs deplaned for 3 more and when I re boarded,2
I m trying to choose my seats but every time I go to the next flight I get system error,2
Thanks both airlines said that it is located at AA Detroit Also was informed that it flew with AA which shouldn t matter,1
We did talk with Delta for about hour over phone and I got a number from Delta that they asked to give to AA which I did,0
Policy makers need to change their mindset on aviation Flying is not for,2
already did reply was sorry we believe this to be fair as a journalist writing an article on my trip i will include this,0
leave us stranded send baggage with important medication to different city for 4days amp apologise with a 50 voucher appalling,2
I ve been trying to change a Thursday flight and there s a ridiculous wait time on the phone and your website isn t helping,2
uk I saw an American 767 in old colours at on Saturday Was surprised to see,0
We all did Skipper s walk around too,2
Plane Veers Off Runway at Icy Dallas Airport,0
Thank you for the acknowledgement The IFE didn t work all that well anyway so maybe time to upgrade to lower profile system,2
thanks for the canned reply,2
just went to check into flight 24 hr advance again husband and I are seated separately for 6hr flight why does this happen,2
no I just expect a higher level of customer service amp for the flight crews to give us accurate information,2
or at the very least an explanation on why no one told me my flight was Cancelled Flightled,2
I tried when I landed but there was no one there I ve emailed your customer service twice now who don t seem to care,2
no I ve since rebooked with another airline what I would like is compensation for all the time money lost,2
nothing you have done enough,2
I was rebooked on a flight that was too Late Flight for my connection,2
Such a suprise New vanity kit set for frequent travellers thank you AA,1
gah this is so frustrating Nobody has my address here in the USA Where are my bags So disorganised,2
lovely flight back from MIA to LHR great crew thanks,1
I have emailed several times hand wrote a letter went to airport called please fix this Or please help,2
offered me a cot to sleep on After they Cancelled Flightled my flight A fucking cot What about a hotel like you re supposed to provide,2
over the last year 50 of my flights have been delayed or Cancelled Flightled I m done with you,2
another generic response guys Cmon You re terrible How about an actual helpful person Not all the rude employees at LAX,2
I tried EXTREMELY RUDE Even the supervisor And when I asked to speak to HIS supervisor I was told no,2
yes but you are still human I hope dealing with all the horror stories people share I complained to DOT Everyone should,2
try contacting everyone on that flight with a refund offer and we might believe you are sincere,2
I have filed multiple complaints I prefer to continue warning the public instead of wasting more time with this inhumane corp,2
worst experience of my life avoid at all costs they will lose your belongings and have no humanity to even offer compensation,2
terror story my luggage was delayed both ways on an international flight for over 5 days total angrycustomer,2
WORST SERVICE EVER Delayed flights for more than 5 hours plus you missed my bag And your employees are rude,2
thanks for the generic computer generated response How about you accommodate your travelers instead of just saying sorry,2
they are giving cots to the people that did not get hotel rooms that is terrible,2
I did twice got a letter back saying that your company doesn t issue refunds for phone bills help phone will be shut off,2
oh yeah I guess those are two different things 3 am does weird things to my brain Thanks again xox,0
yes No one is answering and I m on a train,0
TY But their site says Please note that we do not offer a print subscription service for American Way,2
its not weather thats why i said the other people received hotel rooms while the people at the end of the line did not get them,2
just hoping praying for a safe flight They ve had to stop and de ice our plane yet again,0
after losing my bags for 4 days amp charging me 475 to arrange pick up in argentina claiming tollfree won t reimburse me Help,2
pity that a machine replied or perhaps my story not unusual Expected better response given article in in flight magazine,2
i have been rebooked for the 7am flight My questions is why do some people get hotel and the others don t like myself,2
I responded Your info different than your customer service line,2
done,0
will not help us on the phone at the gate or in checkin I book travel for clients and cannot believe the lack of service,2
no no no YOU DM me I pay you money and you want to me to reach out to you for help How about the other way around,2
I had a 6am flight I can get no rest because I have to wait another 2 hours to receive an automated phone call neveragain,2
does not know the meaning of customer service Nightmare Paid for direct flight Bumped to Dallas Flight Cancelled Flighted Terrible,2
that s absolutely horrible customer service The person supposed to call me can t immediately call back when disconnected,2
will do I also passed the website around to other passengers,0
my flight was Cancelled Flightled I called they said they d call back in 1 36 They did And hung up now saying I have to wait 2 hrs,2
does doesn t,2
Okay If someone does it look for it now my fear is it will be lost forever It s a very small item,2
what kind if airlines do you guys run The people that got in line first received hotel vouchers Terrible customer service,2
The wheel was broken when we got it We swear,2
Cancelled Flightled flight from fresno then rebooked for LAX now flight Cancelled Flightled again and its midnight with no more hotel available,2
I ll give a reward for whoever finds and returns to me on Thurs when I fly back thru I these earrings,2
checked in at Des Moines lay over in ORD final destination Austin Texas Baggage was only checked to ORD,2
and btwn gate a8 amp a15 I lost a diamond earring dayjustgotWORSE Pls have maintenance look for it,0
we then had to deplane and change planes,0
you guys Cancelled Flightled my flight for today and booked me for tomorrow so unfortunately i have rebooked Thanks,2
after running from one flight because we had 10 mins to our next flight we then sat on our plane for an hour,2
but your flight crews amp ground crews have handled situation well Texting notification let me catch a few winks during delay,1
Thx I hope so IAH to DFW to OKC has turned out to be a LONG trip today and I have to work tomorrow,1
I understand that but I m hoping I can rectify this in advance I would call but I am in AUH I just need my one checked bag,2
yeah buy me a plane ticket from San Diego to Detroit so I can fly one of their planes home tomorrow,2
nothing to do with Mother Nature more like poor commutation,2
is the worst airline in the entire world I only flew them because I had to and it was the nightmare I knew it would be,2
hey I have a name issue on my reservation can you help,2
I DM d you,2
thank you My lost item was located at ORD and is being returned to me,1
Why doesn t provide a means for dialogue What is the fear that drives this decision worstcustomerserviceever,2
2284 four hours Late Flightrs and we are finally flying out too bad I missed my event,2
please allow me to speak with someone A dialogue would solve this issue better and faster than emailing,2
it s not only my bag it s the complete lack of respect when I called I was hung up on And it is my daughters bag,2
If SNA curfew causes diversion do you provide transportation from LAX On AA1237 now pilot not sure if we have time,2
Why doesn t allow for conversations between upset customers and their customer service worstcustomerserviceever,2
it s not cool that my flight was Cancelled Flightled after sitting on the plane for over an hour notahappycustomer leavingtomm,2
no you should do something about everything happened yesterday,2
and I forgot about that lounge,0
Thanks Bleh disconnected Let s try this again,2
appreciate it,1
I love the Admiral Clubs Thanks hey can you follow me,1
Reference number to this request 1 3001408092,0
just curious Thanks for the response as always good or bad Better than your competition,1
your customer service is deplorable I am disgusted in your company and the ignorant people on the phones for lost baggage,2
were stuck on a plane in Dallas that s supposed to be going to Okc There s an issue w the plane Any idea on how much longer,2
thanks She submitted a damaged bag complaint online is there anything else we can do goodcustomerservice,2
Thanks,1
they responded I can t respond to their response Nor can I speak with someone worstcustomerserviceever,2
thanks you always be my airline of choice when possible,1
gate agents disappeared and customer service agents were miserable and unhelpful letdown neveragain,2
Who do I report missing baggage to when baggage claim leaves before midnight,2
how about connecting me with a customer service rep I d rather speak to a person than a computer Thanks,2
TSA When I tried to check in the things I ve bought your people told me it was Late Flight to do it So I want my things back,2
arrived 10pm eastern Had to deplane on the CRJs airstairs to an icy Tarmac Valet bags sent to carousel so it was 10 20pm,2
attended to and corrected my complaints via Twitter Whoa This is the brave new world we live in Thank you American Air,1
couldn t get anyone on the phone all day the flight you rebooked had me missing a conference We won t be on flt 1568 tomorrow,2
BS that Noise Late Flight NoRahm,2
It s sad how I can t afford any long distance trips though,2
btw you guys should consider making a lounge at Austin Intl airport Very popuLate Flightd area Will help the company for sure,1
As an EP who travels 125K miles a yr with I would expect more from them than this horrible travel experience,2
Are you expecting any delays out of DFW tomorrow morning,0
that was the worst customer service experience ever Too bad for you I m a lawyer Enjoy my wrath,2
it s beyond complicated now and it feels like when I used to fly with United Platinum means nothing,2
I look forward to hearing back and hope that my next trip will not be like this,2
Oh trust me I am in love It is so beautiful,0
followed Sure hope you can help,0
I really would love to experience first class on that plane looks stunning,1
I love the service and cheap upgrades American Provides One of the best airlines ever good food good seats amazing thanks,1
you broke my sick wife s luggage handle going from JFK to LAX she had to drag her bag thru the airport customerservice,2
elliott You will Every chance I get Thanks for keeping me Exec Platinum,1
no not yet Waiting now to be connected to an agent,2
when should i expect a response from customer relations,2
no not yet Waiting to be connected to an agent,0
glad that you WANTED to help me but you didn t Have an agent call me before I rant about shitty service every day,2
There are only 24 hours to Cancelled Flight or change itineraries booked online and that 24 hours is just about over Impossible scenario,2
there are no more flights via united when I arrive to DFW and my car is parked at IAH,2
your online site doesn t have flights listed in chronological order resulting in a mis purchase Anything that can be done,2
I FOUND MY FOOTAGE D I am so so happy,1
well we cleared customs in AUH I need to get to IAH after I arrive in DFW Is it possible to retrieve my luggage in IAD,0
I will and I will share with many many others filmcrew media,0
tell me you can get me to ABI earlier than 8 pm tomorrow,0
2298 Everyone else was outstanding,2
the last was 2339 dfw to ord Not weather reLate Flightd Austin leg delayed as well,2
My bag flew with AA while I flew with Delta and I m still not sure whose final carrier is referred to,2
follow me back so I can DM you guys,0
you have Cancelled Flightled my flights because of my last name Do the right thing and reinstate my tickets,2
flight veers off icy runway at Most DFW flights Cancelled Flighted Mon figures right,2
you know I love this airline but why are my friends having such a problem retaining info they need,2
600 Late Flightr 2 complete itinerary changes and lost work and time but yeah I got it rebooked,2
Not surprised that you were the Fastest Responding US Brand on Twitter for Q2 Q3 2014 Also 10th fastest in the world in Q3,1
you ve got to be kidding Look at the pictures I m hoping it s on the flight that just came in The whole story is 2 much,2
You re clueless A kind rez agnt contacted USAir 4me around midnite told them what to do If not that I d have missed funeral,2
Nice try I heard your crew whisper she s still at the hotel she probably doesn t think she has to work until tomorrow,2
do you have hand sanitizer in the bathrooms on your flights,0
I m at the airport right now and your people didn t know how to react and help me with this situation Very frustrated,2
Thank you,1
So break whatever you want take no responsibility Too bad for customer media filmcrew nytimes,2
flight veers off icy runway at Most DFW flights Cancelled Flighted Monday Flightaware says,2
my mom tried also That wasn t the reason they wouldn t change it Y all literally said that you d rather have an empty seat,2
No apology necessary It was wind and I was on Delta XOXO,1
YOU FUCKING SUCK,2
thank you,1
on our way now,0
I am traveling from AUH to IAD via etihad and then from IAD to DFW via AA Will I be able to retrieve my checked bag in IAD,0
Is this a serious thread Maybe you guys should re read it fail,2
now on 5th plane of the day First 4 all taken out of svc Scheduled dep 3 p m Still on ground ORD 10 45pm,2
Joanne from your San Diego staff was phenomenal Give that girl a raise She handled our flightnightmare better than anyone,1
you are beyond redemption Jfk Baggage claim looks like a luggage warehouse,2
sent,0
what about flight 1239,0
thanks to AA DART for getting me home in time for work this morning DEN DFW didn t have to waste a vaca day,1
even followed me but I still can t get them to answer their phones Worst Customer service Ever customerservice fail,2
yeah and what are they gunna Nothing your whole organization is a joke,2
My sister just received a call that her trip Wednesday flts 2348 3499 was Cancelled Flightled and resched to next day Why,2
Great then tell me how you will fix it media filmcrew photography cameragear,2
2hr and 20 min delayed still waiting you need to do something to improve,2
It says on you web site that u fly directly from ORD to DUB when I try to book it says you do not Have you stopped,2
Glad to hear that there were no serious injuries in the minor crash this evening,1
I booked it on US Airways site Don t see a Cancelled Flight link,2
we had to sit in the airport a long periolodicly time the planes were nasty,2
With snow ice forecast DFW Tu pm We am what is change policy on reservations we hold Wed morning Any leeway,0
no space in my seat but thanks to your pilots I m back 25mn early to Ohare Didn t think that was possible sna2ord 1644,1
Late Flight again geez flt2417 Late Flight delays typical,2
do you guys have wifi on international flights,0
to add insult to injury I have to go pick it up myself Real class act I ll stick the Delta from now on,2
absolutely disappointed in your lack of service Lost my bag and can t even deliver it after I was told it would happen,2
Just followed you,1
What are Preferred Seats,0
what can AA do for a load of people about to board their 5th plane of a very long day when the first 4 were unserviceable,2
the Late Flightst usair4603 Earlier 4591,0
any delays on tonight s flight from DFW to SAT I have family members on board,0
what is going on with the flight 2417 It has been delay a lot,2
Can I use an SWU on an Finnair codeshare of an American operated flight JFK MAN Thanks in advance for the help,0
We tried with multiple people I already sat on the phone for an hour and a half and got nowhere,2
which one i have been booked on 6 different ones in the past 2 days,2
